user_id,video_id,time_ms,duration_ms,playing_time,label_1D
28,4944,47956800,38900,1547,[ 0 -1 -1 -1 -1 -1 -1 -1]
28,170839,215064757,20066,8418,[ 1  0 -1 -1 -1]
28,391168,47956800,10733,25306,[1 1 1]
28,406454,232516830,16066,6121,[ 1  0 -1 -1]
28,435599,3613545,38400,2216,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,553787,166192677,59986,4236,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,619667,236427883,17966,5246,[ 1  0 -1 -1]
29,448222,250530875,82900,21110,[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,611348,236802694,8000,10101,[1 1]
29,174409,227401300,35281,6187,[ 1  0 -1 -1 -1 -1 -1 -1]
29,519145,165747977,6000,11712,[1 1]
29,565830,165929213,102233,10579,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,591405,251454678,23300,1299,[ 0 -1 -1 -1 -1]
29,624711,251532504,7166,18090,[1 1]
29,533755,227401300,25400,4565,[ 0 -1 -1 -1 -1 -1]
29,608002,249528059,75300,1206,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,403427,251454678,11520,11258,[1 1 0]
29,358111,166020288,36066,10195,[ 1  1  0 -1 -1 -1 -1 -1]
29,533234,126623461,37933,8451,[ 1  0 -1 -1 -1 -1 -1 -1]
29,459656,165363830,11633,13546,[1 1 1]
29,607743,236735870,53166,1411,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,400546,227530371,6071,12373,[1 1]
29,519648,165747977,12700,14248,[1 1 1]
29,450587,128437339,35100,15695,[ 1  1  1  0 -1 -1 -1 -1]
29,623137,226413158,14166,12824,[1 1 0]
29,587067,245640784,82933,2272,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,634821,227769613,6933,39334,[1 1]
29,1697,251532504,41000,2846,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
29,567052,132199563,77033,35432,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1]
29,272034,236427883,100033,1267,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,263916,249528059,7433,6370,[1 0]
29,338563,236735870,31933,11650,[ 1  1  0 -1 -1 -1 -1]
29,424589,226413158,25850,27053,[1 1 1 1 1 1]
29,595244,200520207,85200,23089,[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,581370,251532504,8766,997,[ 0 -1]
29,398861,227657109,6233,15234,[1 1]
29,269319,250376001,31633,4266,[ 0 -1 -1 -1 -1 -1 -1]
29,560336,250983534,92466,4730,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,367424,167427336,7161,8121,[1 1]
29,557870,153449560,11533,3066,[ 0 -1 -1]
29,481765,153625902,21866,989,[ 0 -1 -1 -1 -1]
29,294833,201884675,19000,11901,[ 1  1  0 -1]
29,592753,165929213,34968,35831,[1 1 1 1 1 1 1]
29,2931,236802694,42933,2655,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
29,569615,201884675,43040,43571,[1 1 1 1 1 1 1 1 1]
29,380926,200998380,90033,1147,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,319098,166020288,15700,19572,[1 1 1 1]
29,567981,200998380,39666,29227,[ 1  1  1  1  1  0 -1 -1]
29,569119,250427006,20960,19636,[ 1  1  1  0 -1]
29,602676,200520207,84920,13533,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,477121,165929213,9900,3237,[ 0 -1]
29,344122,251532504,6366,5981,[1 0]
29,626350,251619606,7800,17728,[1 1]
29,539684,251619606,6133,5898,[1 0]
29,556073,251619606,20066,8308,[ 1  0 -1 -1 -1]
29,430297,245640784,11116,32635,[1 1 1]
29,353564,236802694,87900,1676,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,425734,153625902,126640,6004,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1]"
29,559508,250427006,20866,28700,[1 1 1 1 1]
29,326703,227401300,83133,1416,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,347100,201766726,15333,16427,[1 1 1 1]
29,187848,250530875,52800,46648,[ 1  1  1  1  1  1  1  1  1  0 -1]
29,184108,251663246,6966,22765,[1 1]
29,345299,251454678,7100,38244,[1 1]
29,576552,250376001,6366,7573,[1 1]
29,509510,236427883,94133,3799,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,402731,251532504,32466,6873,[ 1  0 -1 -1 -1 -1 -1]
29,412200,249528059,20200,24381,[1 1 1 1 1]
29,192477,250983534,85600,3524,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,461930,249441356,52000,53391,[1 1 1 1 1 1 1 1 1 1 1]
29,253240,153449560,104733,2594,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,524670,167609688,36233,1184,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,600721,201766726,30233,31123,[1 1 1 1 1 1 1]
29,640474,245640784,7733,6341,[1 0]
29,370743,251619606,8000,2449,[ 0 -1]
29,577840,167427336,11533,5066,[ 1  0 -1]
29,377069,200620269,74266,57042,[ 1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1]
29,416305,251266484,16533,4826,[ 0 -1 -1 -1]
29,622658,251454678,13200,22339,[1 1 1]
29,417265,250530875,64400,41067,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1 -1]
29,584769,227401300,42448,3406,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
29,544855,201884675,6697,7591,[1 1]
29,624899,251454678,44960,2311,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
29,555801,166192677,27000,5886,[ 1  0 -1 -1 -1 -1]
29,359726,200890328,66833,1196,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,559909,200998380,66933,3555,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,617293,226413158,6566,9887,[1 1]
29,580891,165516667,55300,1501,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,98944,251532504,86266,4921,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,401965,251532504,10500,1331,[ 0 -1 -1]
29,550115,132199563,48000,49070,[1 1 1 1 1 1 1 1 1 1]
29,97276,250427006,115974,104074,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1]
29,397433,201941566,16766,6435,[ 1  0 -1 -1]
29,557738,128437339,32133,12918,[ 1  1  0 -1 -1 -1 -1]
29,312370,165516667,11500,13341,[1 1 1]
29,468180,132199563,164033,2417,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
29,527116,121604786,7233,15180,[1 1]
29,297710,153449560,111833,3133,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,410102,165516667,6800,12703,[1 1]
29,188898,227456000,51760,2637,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,319292,250983534,27000,3955,[ 0 -1 -1 -1 -1 -1]
29,554530,200890328,53433,957,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,374678,166192677,16733,12458,[ 1  1  0 -1]
29,498697,250427006,7983,17348,[1 1]
29,437339,167609688,6833,7976,[1 1]
29,151764,251266484,24966,26506,[1 1 1 1 1]
29,581883,165825320,88338,4294,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,526606,126623461,60966,63262,[1 1 1 1 1 1 1 1 1 1 1 1 1]
29,643585,251663246,5933,10396,[1 1]
29,614906,250427006,45333,4005,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,7758,165363830,12266,3937,[ 0 -1 -1]
29,353175,249441356,11866,8505,[ 1  0 -1]
29,578010,227456000,8308,14037,[1 1]
29,484242,227530371,7466,11664,[1 1]
29,271254,251619606,39100,4719,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,459047,200620269,51300,18040,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
29,269678,250983534,13966,12922,[1 1 0]
29,948,227530371,87700,1249,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,391972,200737143,35333,1395,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,377063,153811839,122000,2506,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1]"
29,596857,236427883,38766,29399,[ 1  1  1  1  1  0 -1 -1]
29,238685,226413158,90233,43516,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,594593,227657109,78100,1763,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,96109,251266484,68266,6510,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,554650,251266484,7700,5003,[1 0]
29,382293,165825320,17066,18944,[1 1 1 1]
29,522984,200890328,144366,1905,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1]"
29,594157,236802694,70866,1,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,555830,251266484,7866,6706,[1 0]
29,366216,200620269,122760,1738,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1]"
29,431018,249528059,7083,2333,[ 0 -1]
29,344060,245640784,17724,269645,[1 1 1 1]
29,446624,201941566,21566,1173,[ 0 -1 -1 -1 -1]
29,167997,201884675,8633,10120,[1 1]
29,526192,153811839,11666,12746,[1 1 1]
29,203555,200620269,27520,1571,[ 0 -1 -1 -1 -1 -1]
29,601879,165363830,7360,7727,[1 1]
29,222874,250376001,18400,21940,[1 1 1 1]
29,486965,165363830,60700,13141,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,635872,251663246,6200,7438,[1 1]
29,418105,227530371,8875,17485,[1 1]
29,513300,153811839,56616,1191,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,377730,200890328,21633,4742,[ 0 -1 -1 -1 -1]
29,517702,201766726,6666,12323,[1 1]
29,221250,165516667,8950,18977,[1 1]
29,596029,200520207,42266,45684,[1 1 1 1 1 1 1 1 1]
29,225421,165747977,50200,2790,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,171040,250530875,36150,1750,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,582264,200520207,8000,23293,[1 1]
29,28809,166192677,22322,16204,[ 1  1  1  0 -1]
29,439382,165929213,7500,25555,[1 1]
29,84496,250530875,44333,51436,[1 1 1 1 1 1 1 1 1]
29,593562,249441356,156166,19428,"[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1]"
29,6708,200520207,130400,2322,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
29,594481,236918943,7400,13398,[1 1]
29,217219,166192677,65566,1342,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,558329,227456000,16900,9875,[ 1  0 -1 -1]
29,342288,132199563,6833,15055,[1 1]
29,318940,249441356,7103,25559,[1 1]
29,280216,132199563,36833,1201,[ 0 -1 -1 -1 -1 -1 -1 -1]
29,2535,153811839,25500,1014,[ 0 -1 -1 -1 -1 -1]
29,442286,227401300,68400,3625,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,93838,153625902,79520,1136,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
29,628995,227657109,6966,15680,[1 1]
29,186349,165825320,9866,9082,[1 0]
29,482086,249441356,13466,758,[ 0 -1 -1]
29,336285,153625902,120133,10219,"[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1]"
30,510734,120433105,8266,13682,[1 1]
30,532202,118029744,35100,4433,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,420501,173661051,8633,9582,[1 1]
30,469760,168404865,63617,66360,[1 1 1 1 1 1 1 1 1 1 1 1 1]
30,34842,78641197,33266,2484,[ 0 -1 -1 -1 -1 -1 -1]
30,38873,77516639,162400,11186,"[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
30,241138,80158915,83933,834,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,472012,121302908,14700,28849,[1 1 1]
30,44950,77946805,14166,46786,[1 1 1]
30,501548,172866940,56900,6465,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,364597,274373668,86700,10343,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,529248,77516639,16750,1979,[ 0 -1 -1 -1]
30,366974,167114019,104133,111563,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,148067,79673180,76966,7191,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,177905,173456876,37200,10268,[ 1  1  0 -1 -1 -1 -1 -1]
30,5785,80436012,100300,714,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,444129,146740057,36900,40561,[1 1 1 1 1 1 1 1]
30,634367,258067603,18952,2186,[ 0 -1 -1 -1]
30,443617,259479828,29733,31710,[1 1 1 1 1 1]
30,309160,247853189,27466,7045,[ 1  0 -1 -1 -1 -1]
30,605281,171671951,12333,1109,[ 0 -1 -1]
30,68728,80158915,66616,1027,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,105028,250676675,72900,28646,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,365501,219929893,15333,50598,[1 1 1 1]
30,611132,225602977,18291,7099,[ 1  0 -1 -1]
30,382759,77387218,140050,1027,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1]"
30,593579,213936950,10966,2409,[ 0 -1 -1]
30,577103,138931953,18173,3349,[ 0 -1 -1 -1]
30,546224,83443564,138033,2717,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1]"
30,10906,172847255,116266,16910,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,277981,167114019,29933,3777,[ 0 -1 -1 -1 -1 -1]
30,597606,173286904,32400,34971,[1 1 1 1 1 1 1]
30,83069,259271443,47866,8718,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1]
30,571987,146274382,23047,4621,[ 0 -1 -1 -1 -1]
30,602036,164440399,37766,825,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,183126,146592359,10444,17068,[1 1 1]
30,172910,219612374,57631,12130,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,502415,139243385,33066,6498,[ 1  0 -1 -1 -1 -1 -1]
30,308388,79895389,36666,1179,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,396437,120976963,119366,2167,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,603219,173563304,45000,1338,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
30,391856,133960704,48000,5395,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1]
30,243329,248196987,38633,28801,[ 1  1  1  1  1  0 -1 -1]
30,6625,258067603,114800,3717,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,424317,119803431,192600,163814,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1]"
30,382543,146542250,27481,852,[ 0 -1 -1 -1 -1 -1]
30,37561,173661051,40566,41604,[1 1 1 1 1 1 1 1 1]
30,567385,138931953,48266,24585,[ 1  1  1  1  0 -1 -1 -1 -1 -1]
30,576141,138945557,13800,1762,[ 0 -1 -1]
30,321925,168404865,145400,147179,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,295244,173661051,13646,17542,[1 1 1]
30,654923,258067603,19266,8259,[ 1  0 -1 -1]
30,171260,250698190,7000,11467,[1 1]
30,454314,120976963,6800,20791,[1 1]
30,587341,219582407,11533,36770,[1 1 1]
30,81039,80369687,62982,57525,[ 1  1  1  1  1  1  1  1  1  1  1  0 -1]
30,600501,213966291,25266,1753,[ 0 -1 -1 -1 -1 -1]
30,66669,141711581,47266,3439,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,562959,250698190,7758,16542,[1 1]
30,239418,173290461,40100,43118,[1 1 1 1 1 1 1 1 1]
30,643545,258589166,23480,49730,[1 1 1 1 1]
30,318723,164440399,57300,74675,[1 1 1 1 1 1 1 1 1 1 1 1]
30,282380,164440399,31466,31927,[1 1 1 1 1 1 1]
30,547102,83621125,16149,10320,[ 1  1  0 -1]
30,535098,173267065,23000,1738,[ 0 -1 -1 -1 -1]
30,592624,173830276,35925,6055,[ 1  0 -1 -1 -1 -1 -1 -1]
30,416584,121302908,116966,4950,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,628295,246243488,20533,45099,[1 1 1 1 1]
30,658799,258067603,54066,60238,[1 1 1 1 1 1 1 1 1 1 1]
30,409713,219929893,8300,16778,[1 1]
30,204419,287673297,172693,14150,"[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
30,294418,121302908,130532,79044,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
30,581192,171915924,17100,865,[ 0 -1 -1 -1]
30,362355,164440399,84200,1158,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,8920,172201023,82640,83838,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,252339,141443436,12300,4077,[ 0 -1 -1]
30,435648,139225404,14766,8741,[ 1  0 -1]
30,502696,120433105,100533,6819,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,52251,78641197,54266,514,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,374297,147117425,82500,66287,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1]
30,660340,259271443,8400,6990,[1 0]
30,599269,172866940,9600,2162,[ 0 -1]
30,626497,225695381,6833,2530,[ 0 -1]
30,595351,259479828,14040,16122,[1 1 1]
30,645549,246243488,22700,14349,[ 1  1  0 -1 -1]
30,565592,147265467,15000,802,[ 0 -1 -1]
30,13321,139243385,30166,1521,[ 0 -1 -1 -1 -1 -1 -1]
30,633727,247520502,15433,1881,[ 0 -1 -1 -1]
30,117187,77857094,35350,983,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,145544,171915924,107766,45182,[ 1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,642289,240317470,14233,733,[ 0 -1 -1]
30,9155,80374967,198633,9115,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
30,15382,79673180,43800,324,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
30,547175,164841531,36966,39325,[1 1 1 1 1 1 1 1]
30,167647,172295017,10000,6084,[1 0]
30,40782,80374967,91899,40011,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,82865,289231654,97733,98039,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,419683,289349875,6933,50170,[1 1]
30,124283,78017656,96233,101980,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,346743,83621125,83700,1842,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,154449,164440399,11766,565,[ 0 -1 -1]
30,658378,287748825,18900,1874,[ 0 -1 -1 -1]
30,409839,120976963,9566,17505,[1 1]
30,538086,164841531,110400,1014,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,598481,219612374,148299,8106,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1]"
30,650521,245205691,34933,3644,[ 0 -1 -1 -1 -1 -1 -1]
30,129249,168064467,43566,66272,[1 1 1 1 1 1 1 1 1]
30,127886,219612374,24700,650,[ 0 -1 -1 -1 -1]
30,453647,259479828,44366,45839,[1 1 1 1 1 1 1 1 1]
30,129825,77857094,110066,76536,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
30,39091,219912305,73716,63468,[ 1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1]
30,20688,147501870,18366,841,[ 0 -1 -1 -1]
30,107402,122244589,77266,15848,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,77137,77857094,11520,2563,[ 0 -1 -1]
30,519402,77387218,38600,1322,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,136960,139287004,12266,1026,[ 0 -1 -1]
30,81333,172201023,16500,8718,[ 1  0 -1 -1]
30,296120,168064467,60133,17805,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,642388,274170843,10966,6256,[ 1  0 -1]
30,103346,147479979,31566,6772,[ 1  0 -1 -1 -1 -1 -1]
30,582345,171571280,9800,3325,[ 0 -1]
30,590018,173286904,28466,1613,[ 0 -1 -1 -1 -1 -1]
30,551423,160080329,8666,9632,[1 1]
30,551811,171600189,11500,1120,[ 0 -1 -1]
30,527900,120433105,152933,114785,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1
 -1 -1 -1 -1 -1 -1 -1]"
30,643989,287673297,60733,649,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,504149,259479828,67100,69838,[1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,384175,164841531,73533,1140,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,561594,146542250,10666,131947,[1 1 1]
30,268291,147126354,94300,1091,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,93590,168064467,128160,139362,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,651608,250903497,11500,2534,[ 0 -1 -1]
30,508541,173563304,18200,18438,[1 1 1 1]
30,661822,258067603,22466,6732,[ 1  0 -1 -1 -1]
30,347166,252934927,32766,66629,[1 1 1 1 1 1 1]
30,372446,274377326,11366,2159,[ 0 -1 -1]
30,585524,173994672,15865,1766,[ 0 -1 -1 -1]
30,137816,164841531,88633,58059,[ 1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1]
30,41928,274137794,85251,29092,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,517550,139609324,102400,859,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,588099,171571280,15215,4117,[ 0 -1 -1 -1]
30,130056,147265467,10322,5324,[ 1  0 -1]
30,152552,77617282,47157,50718,[1 1 1 1 1 1 1 1 1 1]
30,637490,246331317,12155,4798,[ 0 -1 -1]
30,64371,77617282,69235,1714,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,268443,213781225,61400,1624,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,216947,155266268,11995,2677,[ 0 -1 -1]
30,66144,164440399,68533,89682,[1 1 1 1 1 1 1 1 1 1 1 1 1 1]
30,597297,172201023,11535,48057,[1 1 1]
30,526789,287673297,127280,2673,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1]"
30,312833,249156473,13016,1160,[ 0 -1 -1]
30,126616,134002337,37824,469,[ 0 -1 -1 -1 -1 -1 -1 -1]
30,47307,147265467,27933,29772,[1 1 1 1 1 1]
30,460868,173830276,14426,5826,[ 1  0 -1]
30,551474,121302908,55700,26589,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1]
30,245359,79673180,85966,491,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,53647,78641197,74783,2086,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
30,199782,289250891,18700,20611,[1 1 1 1]
